id,mail
UCIDib6YIUc4Jx34YL3QDZHA,FALSE
UCVNrpO7KiVMdwOdFZwLkWRA,TRUE
UCqjaTPCl-Ljsiz4kkiuo6RQ,TRUE
UCxgshx_A4p-uraUwDN-ohgg,TRUE
UCRP4LUxsY0ukF1KAFovNLmg,FALSE
UCJ3QdAJS0e6_f9Bdj_rbB5g,FALSE
UCKVXtVmnVNcgttb6Bz66H-w,FALSE
UCwo9EudhZHe7Ru4D9GgcmCA,FALSE
UCQe2Y7V-C9bNMAcCJCBvzQQ,FALSE
UCFPeS5IEyYAHyAUPxLcw1yg,FALSE
UCcUYGJmWfnkIyE36wss_nAw,TRUE
UC7b4nlTqLVbuyC2Jjw0LqnQ,TRUE
UCChgz-3siL4W3V9FW2sWEHQ,TRUE
UCv9cFczm2s-AtARtwJiLhVw,TRUE
UCNCcCPWqkXntAspdI913Y4w,FALSE
UCAjpFyA7FCRoGOuj5i4kq9g,TRUE
UCGlG8pRVaWZmNCoqWS9qbNw,FALSE
UCSt55-pDm3CPD8hXhXRNdmA,TRUE
UCq19CAtpAT9LfVqLUQi11hA,TRUE
UCft4i6nPp3srzTAy8w1hSbQ,FALSE
UCP8BV2rMZwr6YtKYTsLaH8w,TRUE
UCnV0EMlMgCW2F8jZF6MLYKw,TRUE
UCu-I_FN07kcDjSIlo5s-OUw,FALSE
UC39Vjs-cQ6JnDKMwJ0cyJ6Q,FALSE
UCui2OwlMBfTW2RWOGDCdI6w,TRUE
UC5Y7sNRTgY78NI_E2lsJ64w,TRUE
UCT80pRmuw_PIw_5HrqL9HPQ,TRUE
UC1Kr3zq4xr5eIUFu3Gar8EQ,TRUE
UCYJ_aFS9KwUE-2EKGB0IJsQ,FALSE
UC1HMqw-2O2NnmK0Z5-8IzPw,TRUE
UC23az39QBZZn2rt2Kch0OhA,FALSE
UCooWvuL-d5lL4KhQvyLSlDw,FALSE
UC7VKNKUyBasHxHSnxcG249w,FALSE
UC40xkOfqcILW34IlfyGLMCQ,TRUE
UCVc_oqdgoVCNh4gpN-dEshQ,TRUE
UC5ql99d3dDMuRQDJkZHUNaA,TRUE
UCunkR_ekffRWZppVa1E6tIA,FALSE
UCKNxe9-HQRngiQ0DOXVdzIg,FALSE
UCSK2RFSWBUZ5aCz27jcg0Dg,FALSE
UCmraZwWAlMHxyR5nVjWzRPQ,TRUE
UC03GdYOZbnLQAPDXmjc6W9g,TRUE
UCNz1NDkML_9CITkgAZap_EQ,FALSE
UC49lY9F3iV3m2pe1xVaxfwg,TRUE
UCcy8AQ6QZRuoHxR7c5ZVHMA,FALSE
UCuxe7OCum_5OGfG8A5GOgFQ,FALSE
UCxLOTgnqpSqQp_kMPlb7PWw,TRUE
UCCXyLN2CaDUyuEulSCvqb2w,TRUE
UC5hY3L7-g2rrX1Lh8lghNKA,FALSE
UC25Vv5QnoLGF-LH__bHvYAg,FALSE
UCeib2to0A3t7fe1rjNUZ2VA,TRUE
UC-Gk_QcTbNd8XFNJJIvN_HA,TRUE
UCcML_Jc32zi_QHWN2Ou5sAw,TRUE
UCayRpbmAiiuU50OpDPVSjwA,FALSE
UCinWuQYlQ71IM6mjxvjYowA,FALSE
UC6LKuH7RPkvRmzS9-8URtqA,FALSE
UCuW8NszZfAwPm5_qPJ1m9Hg,FALSE
UCJREs4tLUt41Cb8Y6Yz0Q9A,FALSE
UCvxzTKmHYIvGJMHXCkOQSoA,TRUE
UC6Bc7FI-EwV21Z0eWAn8CLw,FALSE
UCzjKFGxAQKNsydtyJMRLeEA,TRUE
UCo82xGxmrhvJJcu6clXd2RQ,FALSE
UChqgQO1KT8pNKbxFkIm65vA,FALSE
UCW-nTiduQso39qU-nwRLFnw,TRUE
UCeyYwRwsnlJqjEk9r0zN-Tg,FALSE
UCt7x-R__qoamGgpoACGbMRA,TRUE
UClgSs8tiO7xFDoHfOyjYfBQ,TRUE
UCdyPIHVssA27_6C4ONHerdA,TRUE
UCc-2P5tCezbxegb7gxp6EXg,TRUE
